"sr_num","service_type","days_to_service"
"195176",Tree Removal,51
"195174",Tree Removal,51
"195166",Tree Trim,75
"195164",Tree Trim,75
"195162",Tree Code Violation,52
"195156",Tree Stump Grinding,116
"195161",Tree Trim,75
"195158",Tree Removal,51
"195157",Tree Trim,75
"195152",Tree Trim,75
"195147",Tree Removal,51
"195145",Tree Trim,75
"195143",Tree Removal,51
"195142",Tree Trim,75
"195193",Tree Trim,76
"195140",Tree Removal,51
"195169",Tree Removal,51
"195139",Tree Trim,75
"195119",Tree Trim,75
"195121",Tree Removal,51
"195112",Tree Trim,75
"195181",Tree Trim,76
"195130",Tree Removal,51
"195128",Tree Removal,51
"195127",Tree Trim,75
"195125",Tree Removal,51
"195118",Tree Trim,75
"195114",Tree Trim,75
"195107",Tree Trim,75
"195083",Tree Removal,51
"195105",Tree Removal,51
"195079",Tree Trim,75
"195092",Tree Code Violation,52
"195103",Tree Removal,51
"195099",Tree Removal,51
"195098",Tree Removal,51
"195095",Tree Removal,51
"195108",Tree Removal,51
"195093",Tree Removal,51
"195085",Tree Removal,164
"195084",Tree Removal,51
"195080",Tree Trim,75
"195065",Tree Trim,75
"195073",Tree Trim,75
"195233",Tree Planting,31
"195167",Tree Removal,53
"195071",Tree Trim,75
"195070",Tree Trim,75
"195069",Tree Removal,51
"195045",Tree Removal,51
"195068",Tree Trim,75
"195064",Tree Removal,51
"195063",Tree Trim,75
"195060",Tree Removal,51
"195061",Tree Trim,75
"195056",Tree Removal,51
"195048",Tree Trim,75
"195046",Tree Trim,75
"195044",Tree Removal,51
"195026",Tree Trim,75
"195030",Tree Trim,75
"195027",Tree Removal,51
"195037",Tree Trim,75
"195036",Tree Removal,51
"195035",Tree Stump Grinding,116
"195033",Tree Trim,75
"195031",Tree Trim,75
"195034",Tree Removal,51
"195029",Tree Trim,75
"195028",Tree Removal,51
"195025",Tree Removal,51
"195023",Tree Trim,75
"195022",Tree Trim,75
"195021",Tree Trim,75
"195018",Tree Trim,75
"195004",Tree Removal,51
"195038",Tree Code Violation,53
"195011",Tree Removal,51
"195012",Tree Removal,51
"195013",Tree Trim,75
"195002",Tree Trim,75
"194998",Tree Removal,51
"194997",Tree Trim,75
"194987",Tree Removal,51
"194986",Tree Removal,51
"194984",Tree Trim,75
"194975",Tree Removal,51
"194982",Tree Trim,75
"194981",Tree Trim,75
"194989",Tree Code Violation,52
"194980",Tree Removal,51
"194967",Tree Removal,51
"194966",Tree Trim,75
"194949",Tree Removal,51
"194964",Tree Removal,51
"194951",Tree Trim,75
"194962",Tree Removal,51
"195001",Tree Trim,77
"194953",Tree Removal,51
"194952",Tree Removal,51
"194947",Tree Removal,51
"194948",Tree Trim,75
"194946",Tree Removal,51
"194945",Tree Trim,75
"194944",Tree Trim,75
"194940",Tree Trim,75
"194941",Tree Removal,51
"194939",Tree Removal,51
"194938",Tree Trim,75
"194937",Tree Trim,75
"194922",Tree Trim,75
"194933",Tree Removal,51
"194932",Tree Code Violation,52
"194931",Tree Removal,51
"194920",Tree Trim,75
"194919",Tree Trim,75
"194917",Tree Trim,75
"194898",Tree Removal,51
"194902",Tree Removal,51
"194915",Tree Removal,51
"194899",Tree Removal,51
"194909",Tree Trim,75
"194910",Tree Trim,75
"194907",Tree Trim,75
"194901",Tree Removal,51
"194897",Tree Removal,51
"194896",Tree Trim,75
"194881",Tree Removal,51
"194887",Tree Trim,75
"194872",Tree Code Violation,52
"194892",Tree Removal,51
"194886",Tree Code Violation,52
"194883",Tree Trim,75
"194879",Tree Removal,51
"194877",Tree Removal,171
"194869",Tree Removal,51
"194859",Tree Removal,51
"194854",Tree Removal,51
"194857",Tree Trim,75
"194858",Tree Trim,75
"194855",Tree Removal,51
"194852",Tree Removal,51
"194848",Tree Trim,75
"194849",Tree Removal,51
"194846",Tree Removal,51
"194845",Tree Trim,75
"194838",Tree Trim,75
"194809",Tree Trim,75
"194837",Tree Removal,51
"195051",Tree Trim,82
"194832",Tree Trim,75
"194830",Tree Trim,75
"194828",Tree Removal,51
"194810",Tree Trim,75
"194826",Tree Removal,51
"194829",Tree Trim,75
"194821",Tree Trim,75
"194806",Tree Removal,51
"194805",Tree Trim,75
"194790",Tree Removal,51
"194792",Tree Trim,75
"194802",Tree Planting,25
"194797",Tree Trim,75
"194788",Tree Removal,51
"194799",Tree Removal,51
"194796",Tree Trim,75
"194818",Tree Removal,52
"194794",Tree Removal,51
"194786",Tree Trim,75
"194784",Tree Trim,75
"194783",Tree Trim,75
"194781",Tree Removal,51
"194765",Tree Removal,51
"194778",Tree Removal,51
"194779",Tree Trim,75
"194776",Tree Removal,51
"194793",Tree Trim,75
"194772",Tree Removal,51
"194771",Tree Trim,75
"194768",Tree Removal,51
"194756",Tree Trim,75
"194741",Tree Removal,51
"194754",Tree Trim,75
"194753",Tree Removal,51
"194728",Tree Removal,51
"194744",Tree Removal,51
"194745",Tree Removal,51
"194748",Tree Trim,75
"194746",Tree Removal,51
"194742",Tree Trim,75
"194740",Tree Trim,75
"194736",Tree Trim,75
"194730",Tree Trim,75
"194735",Tree Trim,75
"194711",Tree Trim,75
"194727",Tree Removal,51
"194724",Tree Trim,75
"194729",Tree Removal,51
"194719",Tree Trim,75
"194718",Tree Trim,75
"194782",Tree Removal,56
"194716",Tree Trim,75
"194714",Tree Trim,75
"194734",Tree Trim,76
"194708",Tree Trim,75
"194709",Tree Trim,75
"194706",Tree Trim,75
"194683",Tree Removal,51
"194703",Tree Trim,75
"194702",Tree Removal,51
"194700",Tree Trim,75
"194701",Tree Removal,51
"194699",Tree Removal,51
"194688",Tree Removal,51
"194697",Tree Trim,75
"194696",Tree Removal,51
"194687",Tree Trim,75
"194694",Tree Removal,51
"194690",Tree Removal,51
"194691",Tree Removal,51
"194686",Tree Removal,51
"194684",Tree Trim,75
"194682",Tree Trim,75
"194680",Tree Trim,75
"194679",Tree Removal,51
"194677",Tree Trim,75
"194649",Tree Removal,51
"194663",Tree Trim,75
"194674",Tree Removal,51
"194664",Tree Trim,75
"194654",Tree Trim,75
"194648",Tree Trim,75
"194647",Tree Trim,75
"194646",Tree Removal,51
"194645",Tree Removal,51
"194633",Tree Removal,51
"194642",Tree Trim,75
"194643",Tree Removal,51
"194673",Tree Code Violation,53
"194628",Tree Trim,75
"194635",Tree Removal,51
"194637",Tree Removal,51
"194625",Tree Removal,51
"194640",Tree Removal,51
"194641",Tree Removal,51
"194629",Tree Removal,51
"194627",Tree Trim,75
"194622",Tree Removal,51
"194620",Tree Removal,51
"194602",Tree Removal,51
"194613",Tree Code Violation,52
"194612",Tree Removal,51
"194609",Tree Removal,51
"194600",Tree Removal,51
"194597",Tree Stump Grinding,116
"194596",Tree Trim,75
"194595",Tree Code Violation,52
"194592",Tree Trim,75
"194590",Tree Trim,75
"194586",Tree Removal,51
"194581",Tree Trim,75
"194582",Tree Removal,51
"194576",Tree Stump Grinding,116
"194578",Tree Trim,75
"194580",Tree Trim,75
"194572",Tree Removal,51
"194568",Tree Trim,75
"194567",Tree Trim,75
"194543",Tree Trim,75
"194544",Tree Trim,75
"194539",Tree Trim,75
"194538",Tree Trim,75
"194537",Tree Removal,51
"194540",Tree Removal,51
"194536",Tree Removal,51
"194534",Tree Removal,51
"194530",Tree Trim,75
"194529",Tree Removal,51
"194528",Tree Code Violation,52
"194525",Tree Trim,75
"194526",Tree Removal,51
"194512",Tree Trim,75
"194511",Tree Trim,75
"194510",Tree Removal,51
"194509",Tree Trim,75
"194506",Tree Removal,51
"194505",Tree Trim,75
"194499",Tree Removal,51
"194501",Tree Trim,75
"194494",Tree Removal,51
"194493",Tree Trim,75
"194491",Tree Trim,75
"194480",Tree Removal,51
"194478",Tree Trim,75
"194477",Tree Removal,51
"194476",Tree Removal,51
"194475",Tree Trim,75
"194473",Tree Removal,51
"194466",Tree Removal,51
"194463",Tree Trim,75
"194457",Tree Trim,75
"194469",Tree Code Violation,52
"194456",Tree Trim,75
"194455",Tree Removal,51
"194451",Tree Removal,51
"194450",Tree Removal,51
"194448",Tree Removal,51
"194447",Tree Trim,75
"194444",Tree Planting,25
"194433",Tree Removal,51
"194442",Tree Removal,51
"194439",Tree Trim,75
"194430",Tree Trim,75
"194411",Tree Removal,51
"194413",Tree Trim,75
"194414",Tree Trim,75
"194416",Tree Trim,75
"194417",Tree Trim,75
"194420",Tree Removal,51
"194423",Tree Removal,51
"194427",Tree Removal,51
"194425",Tree Stump Grinding,116
"194394",Tree Trim,75
"194435",Tree Removal,51
"194429",Tree Trim,75
"194402",Tree Trim,75
"194436",Tree Trim,76
"194397",Tree Planting,25
"194400",Tree Code Violation,52
"194396",Tree Removal,51
"194391",Tree Removal,51
"194388",Tree Trim,75
"194387",Tree Removal,51
"194374",Tree Removal,51
"194385",Tree Trim,75
"194360",Tree Removal,51
"194383",Tree Trim,75
"194371",Tree Removal,51
"194369",Tree Trim,75
"194368",Tree Code Violation,52
"194365",Tree Removal,51
"194361",Tree Removal,51
"194366",Tree Trim,76
"194358",Tree Code Violation,52
"194356",Tree Trim,75
"194355",Tree Stump Grinding,116
"194349",Tree Trim,75
"194348",Tree Removal,51
"194334",Tree Removal,51
"194336",Tree Removal,51
"194337",Tree Removal,51
"194340",Tree Trim,75
"194341",Tree Trim,75
"194346",Tree Trim,75
"194328",Tree Removal,51
"194300",Tree Removal,51
"194313",Tree Removal,51
"194326",Tree Removal,51
"194302",Tree Trim,75
"194323",Tree Trim,75
"194311",Tree Trim,75
"194305",Tree Removal,51
"194304",Tree Removal,51
"194298",Tree Trim,75
"194297",Tree Trim,75
"194296",Tree Removal,51
"194283",Tree Trim,75
"194282",Tree Trim,75
"194281",Tree Removal,51
"194347",Tree Removal,54
"194275",Tree Removal,51
"194273",Tree Trim,75
"194272",Tree Trim,75
"194269",Tree Removal,51
"194268",Tree Trim,75
"194265",Tree Removal,51
"194266",Tree Trim,75
"194267",Tree Removal,51
"194260",Tree Trim,75
"194253",Tree Trim,75
"194258",Tree Removal,51
"194256",Tree Removal,51
"194245",Tree Trim,75
"194249",Tree Trim,75
"194246",Tree Trim,75
"194280",Tree Removal,53
"194244",Tree Trim,75
"194243",Tree Removal,51
"194242",Tree Removal,51
"194240",Tree Removal,51
"194225",Tree Removal,51
"194235",Tree Removal,51
"194234",Tree Code Violation,52
"194233",Tree Code Violation,52
"194232",Tree Removal,51
"194226",Tree Removal,51
"194223",Tree Removal,51
"194229",Tree Removal,51
"194224",Tree Removal,51
"194220",Tree Removal,51
"194216",Tree Removal,51
"194219",Tree Trim,75
"194211",Tree Removal,51
"194208",Tree Removal,51
"194212",Tree Removal,51
"194206",Tree Removal,51
"194205",Tree Trim,75
"194203",Tree Removal,51
"194204",Tree Trim,75
"194202",Tree Removal,51
"194201",Tree Removal,51
"194200",Tree Removal,51
"194199",Tree Removal,51
"194192",Tree Removal,51
"194187",Tree Removal,51
"194185",Tree Trim,75
"194182",Tree Trim,75
"194180",Tree Removal,51
"194179",Tree Trim,75
"194178",Tree Trim,75
"194173",Tree Removal,51
"194171",Tree Removal,51
"194170",Tree Trim,75
"194152",Tree Removal,51
"194149",Tree Trim,75
"194147",Tree Trim,75
"194148",Tree Trim,75
"194146",Tree Removal,51
"194122",Tree Removal,51
"194145",Tree Removal,51
"194125",Tree Removal,51
"194139",Tree Trim,75
"194141",Tree Trim,75
"194138",Tree Removal,51
"194129",Tree Trim,75
"194126",Tree Removal,51
"194123",Tree Code Violation,52
"194099",Tree Trim,75
"194113",Tree Trim,75
"194109",Tree Removal,51
"194112",Tree Trim,75
"194111",Tree Trim,75
"194116",Tree Trim,75
"194106",Tree Trim,75
"194103",Tree Trim,75
"194093",Tree Removal,51
"194079",Tree Removal,51
"194101",Tree Removal,53
"194090",Tree Trim,75
"194071",Tree Removal,51
"194072",Tree Removal,51
"194110",Tree Removal,53
"194086",Tree Trim,75
"194082",Tree Removal,51
"194081",Tree Trim,75
"194078",Tree Removal,51
"194074",Tree Removal,51
"194031",Tree Trim,75
"194066",Tree Trim,75
"194067",Tree Trim,75
"194061",Tree Removal,51
"194059",Tree Removal,51
"194055",Tree Removal,51
"194051",Tree Removal,51
"194047",Tree Removal,51
"194045",Tree Removal,51
"194040",Tree Removal,51
"194034",Tree Removal,51
"194017",Tree Trim,75
"194018",Tree Removal,51
"194002",Tree Code Violation,52
"194001",Tree Trim,75
"193996",Tree Trim,75
"193993",Tree Planting,25
"193990",Tree Trim,75
"193978",Tree Trim,75
"193977",Tree Trim,75
"193947",Tree Stump Grinding,116
"193970",Tree Removal,51
"193973",Tree Removal,51
"194026",Tree Removal,52
"193967",Tree Removal,51
"193965",Tree Removal,51
"193962",Tree Trim,75
"193961",Tree Trim,75
"193960",Tree Removal,51
"193959",Tree Trim,75
"193964",Tree Removal,52
"193957",Tree Trim,75
"193941",Tree Trim,77
"193945",Tree Code Violation,52
"193943",Tree Trim,75
"193940",Tree Trim,75
"193951",Tree Removal,51
"194011",Tree Trim,76
"194014",Tree Trim,75
"193938",Tree Removal,54
"193935",Tree Trim,78
"194007",Tree Removal,51
"193923",Tree Removal,51
"193929",Tree Removal,51
"193920",Tree Trim,75
"193921",Tree Removal,51
"193919",Tree Removal,51
"193918",Tree Removal,51
"193915",Tree Removal,51
"193916",Tree Removal,51
"193910",Tree Trim,75
"193909",Tree Removal,51
"193895",Tree Removal,51
"193896",Tree Trim,75
"193884",Tree Removal,51
"193882",Tree Removal,51
"193880",Tree Trim,75
"193878",Tree Trim,75
"193875",Tree Trim,75
"193872",Tree Code Violation,52
"193870",Tree Trim,75
"193869",Tree Trim,75
"193867",Tree Planting,25
"193864",Tree Trim,75
"193862",Tree Removal,51
"193861",Tree Removal,51
"193860",Tree Removal,51
"193851",Tree Removal,51
"193850",Tree Trim,75
"193849",Tree Removal,51
"193846",Tree Trim,75
"193845",Tree Trim,75
"193840",Tree Removal,51
"194022",Tree Code Violation,61
"193838",Tree Trim,75
"193837",Tree Trim,75
"193833",Tree Trim,75
"193829",Tree Trim,75
"193832",Tree Removal,51
"193831",Tree Removal,51
"193823",Tree Trim,75
"193828",Tree Trim,75
"193834",Tree Removal,51
"193825",Tree Removal,51
"193822",Tree Code Violation,52
"193821",Tree Removal,51
"193819",Tree Removal,51
"193818",Tree Removal,51
"193816",Tree Trim,75
"193813",Tree Code Violation,52
"193812",Tree Code Violation,52
"193810",Tree Trim,75
"193809",Tree Code Violation,52
"193805",Tree Removal,51
"193804",Tree Removal,51
"193807",Tree Removal,51
"193803",Tree Removal,51
"193801",Tree Removal,51
"193797",Tree Trim,75
"193796",Tree Removal,51
"193793",Tree Removal,51
"193786",Tree Removal,51
"193782",Tree Removal,51
"193771",Tree Trim,75
"193763",Tree Trim,75
"193778",Tree Removal,51
"193777",Tree Planting,25
"193762",Tree Trim,75
"193773",Tree Removal,51
"193775",Tree Removal,51
"193765",Tree Trim,75
"193760",Tree Trim,75
"193756",Tree Trim,75
"193757",Tree Trim,75
"193750",Tree Trim,75
"193742",Tree Removal,51
"193738",Tree Removal,51
"193737",Tree Removal,51
"193735",Tree Trim,75
"193733",Tree Removal,51
"193731",Tree Removal,51
"193728",Tree Removal,51
"193727",Tree Trim,75
"193715",Tree Removal,51
"193725",Tree Removal,51
"193721",Tree Trim,75
"193718",Tree Removal,51
"193714",Tree Code Violation,52
"193710",Tree Trim,75
"193707",Tree Removal,51
"193706",Tree Trim,75
"193688",Tree Removal,51
"193685",Tree Removal,51
"193684",Tree Removal,51
"193683",Tree Removal,51
"193669",Tree Removal,51
"193678",Tree Trim,75
"193676",Tree Removal,51
"193674",Tree Removal,51
"193673",Tree Code Violation,52
"193672",Tree Trim,75
"193671",Tree Removal,51
"193668",Tree Removal,51
"193664",Tree Removal,51
"193661",Tree Removal,51
"193655",Tree Trim,75
"193652",Tree Removal,51
"193651",Tree Trim,75
"193817",Tree Trim,84
"193646",Tree Removal,51
"193645",Tree Removal,51
"193644",Tree Trim,75
"193642",Tree Trim,75
"193641",Tree Removal,51
"193639",Tree Trim,75
"193637",Tree Trim,75
"193660",Tree Trim,77
"193635",Tree Removal,51
"193633",Tree Removal,51
"193631",Tree Code Violation,52
"193629",Tree Removal,51
"193626",Tree Trim,75
"193624",Tree Trim,75
"193603",Tree Trim,75
"193602",Tree Trim,75
"193601",Tree Trim,75
"193596",Tree Removal,51
"193594",Tree Removal,51
"193591",Tree Removal,51
"193605",Tree Stump Grinding,117
"193606",Tree Removal,52
"193607",Tree Removal,52
"193609",Tree Removal,53
"193588",Tree Trim,75
"193593",Tree Trim,75
"193585",Tree Removal,51
"193614",Tree Removal,55
"194140",Tree Removal,83
"193582",Tree Removal,51
"193578",Tree Trim,75
"193589",Tree Trim,75
"193573",Tree Removal,51
"193568",Tree Removal,51
"193566",Tree Removal,51
"193565",Tree Trim,75
"193564",Tree Removal,51
"193563",Tree Trim,75
"193557",Tree Removal,51
"193555",Tree Removal,51
"193545",Tree Removal,51
"193544",Tree Trim,75
"193540",Tree Trim,75
"193539",Tree Removal,51
"193536",Tree Removal,51
"193535",Tree Removal,51
"193529",Tree Removal,51
"193527",Tree Removal,51
"193526",Tree Trim,75
"193522",Tree Removal,51
"193521",Tree Removal,51
"193542",Tree Removal,51
"193513",Tree Removal,51
"193503",Tree Removal,51
"193500",Tree Removal,51
"193499",Tree Removal,51
"193496",Tree Trim,75
"193491",Tree Removal,51
"193490",Tree Removal,51
"193489",Tree Removal,51
"193488",Tree Removal,51
"193487",Tree Removal,51
"193485",Tree Trim,75
"193483",Tree Removal,51
"193482",Tree Removal,51
"193480",Tree Trim,75
"193481",Tree Removal,51
"193494",Tree Removal,54
"193479",Tree Trim,75
"193477",Tree Removal,51
"193474",Tree Removal,51
"193457",Tree Trim,75
"202466",Tree Removal,414
"193456",Tree Removal,51
"193452",Tree Removal,51
"193450",Tree Removal,51
"193445",Tree Removal,51
"193444",Tree Trim,75
"193439",Tree Removal,51
"193430",Tree Removal,51
"193426",Tree Trim,75
"193424",Tree Code Violation,52
"193423",Tree Removal,51
"193422",Tree Stump Grinding,116
"193416",Tree Removal,51
"193417",Tree Removal,51
"193408",Tree Removal,51
"193407",Tree Removal,51
"193406",Tree Removal,51
"193404",Tree Removal,51
"193400",Tree Trim,75
"193399",Tree Trim,75
"193398",Tree Removal,51
"193397",Tree Removal,51
"193396",Tree Removal,51
"193395",Tree Removal,51
"193393",Tree Trim,75
"193446",Tree Removal,55
"193389",Tree Removal,51
"193388",Tree Removal,51
"193387",Tree Code Violation,52
"193386",Tree Removal,51
"193385",Tree Code Violation,52
"193384",Tree Trim,75
"193382",Tree Removal,51
"193381",Tree Removal,51
"193379",Tree Removal,51
"193378",Tree Removal,51
"193371",Tree Removal,51
"193359",Tree Trim,75
"193351",Tree Removal,51
"193374",Tree Removal,52
"193344",Tree Removal,51
"193341",Tree Removal,51
"193340",Tree Removal,51
"193339",Tree Removal,51
"193338",Tree Removal,51
"193336",Tree Trim,75
"193335",Tree Removal,51
"193334",Tree Stump Grinding,116
"193332",Tree Removal,51
"193331",Tree Removal,51
"193329",Tree Trim,75
"193328",Tree Removal,51
"193326",Tree Removal,51
"193308",Tree Trim,75
"193319",Tree Trim,75
"193303",Tree Trim,75
"193300",Tree Trim,75
"193301",Tree Trim,75
"193296",Tree Removal,51
"193295",Tree Trim,75
"193294",Tree Trim,75
"193293",Tree Removal,52
"193320",Tree Code Violation,53
"193290",Tree Trim,75
"193289",Tree Removal,51
"193288",Tree Trim,75
"193284",Tree Trim,75
"193280",Tree Removal,51
"193333",Tree Trim,75
"193277",Tree Trim,75
"193276",Tree Trim,75
"193275",Tree Trim,75
"193274",Tree Trim,75
"193273",Tree Trim,75
"193272",Tree Removal,51
"193264",Tree Trim,76
"193262",Tree Removal,51
"193260",Tree Removal,51
"193253",Tree Trim,75
"193327",Tree Removal,52
"193252",Tree Planting,25
"193239",Tree Trim,75
"193233",Tree Trim,75
"193231",Tree Removal,51
"193220",Tree Trim,75
"193184",Tree Removal,51
"193215",Tree Trim,75
"193213",Tree Removal,51
"193197",Tree Trim,75
"193195",Tree Removal,51
"193193",Tree Trim,75
"193192",Tree Trim,75
"193191",Tree Trim,75
"193190",Tree Trim,75
"193189",Tree Code Violation,52
"193187",Tree Removal,51
"193186",Tree Removal,51
"193185",Tree Removal,51
"193183",Tree Code Violation,52
"193182",Tree Trim,75
"193180",Tree Removal,51
"193194",Tree Removal,54
"193178",Tree Removal,51
"193176",Tree Removal,51
"193177",Tree Trim,75
"193167",Tree Removal,51
"193159",Tree Trim,75
"193156",Tree Removal,51
"193155",Tree Trim,75
"193143",Tree Removal,51
"193140",Tree Removal,51
"193139",Tree Removal,51
"193133",Tree Removal,51
"193132",Tree Removal,51
"193130",Tree Code Violation,52
"193129",Tree Removal,51
"193128",Tree Removal,51
"193127",Tree Trim,75
"193124",Tree Removal,51
"193120",Tree Removal,51
"193257",Tree Trim,84
"193116",Tree Trim,75
"193112",Tree Removal,51
"193111",Tree Removal,51
"193106",Tree Trim,75
"193107",Tree Removal,51
"193104",Tree Removal,51
"193103",Tree Removal,51
"193099",Tree Removal,51
"193096",Tree Code Violation,52
"193094",Tree Removal,51
"193145",Tree Removal,51
"193091",Tree Removal,51
"193090",Tree Trim,75
"193084",Tree Trim,75
"193144",Tree Trim,80
"193079",Tree Trim,75
"193080",Tree Removal,51
"193050",Tree Removal,51
